name,stars,numReviews,cuisine,priceRange,Url
Open Sesame,4.5,50,"Lebanese, Middle Eastern",Medium,https://www.tripadvisor.com/Restaurant_Review-g33252-d6153210-Reviews-Open_Sesame-West_Hollywood_California.html
Kali Restaurant,4.5,84,,High,https://www.tripadvisor.com/Restaurant_Review-g32655-d9781369-Reviews-Kali_Restaurant-Los_Angeles_California.html
Follow Your Heart Market & Cafe,4.5,70,,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d348819-Reviews-Follow_Your_Heart_Market_Cafe-Los_Angeles_California.html
Monty's Good Burger,5,32,"American, Fast Food",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d15218525-Reviews-Monty_s_Good_Burger-Los_Angeles_California.html
Lunasia,4,99,"Chinese, Asian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d7687937-Reviews-Lunasia-Pasadena_California.html
The Great Greek Restaurant,4.5,91,"Mediterranean, Greek",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d357546-Reviews-The_Great_Greek_Restaurant-Los_Angeles_California.html
Night + Market,4,87,"Asian, Thai",Medium,https://www.tripadvisor.com/Restaurant_Review-g33252-d1995721-Reviews-Night_Market-West_Hollywood_California.html
The Cheesecake Factory,4,131,"American, International",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d468658-Reviews-The_Cheesecake_Factory-Los_Angeles_California.html
Bone Kettle,4.5,36,"Asian, Indonesian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d12295204-Reviews-Bone_Kettle-Pasadena_California.html
Le Pain Quotidien,4,80,,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d1028765-Reviews-Le_Pain_Quotidien-Pasadena_California.html
The Counter,4.5,67,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4280943-Reviews-The_Counter-Los_Angeles_California.html
Spumante Restaurant,4.5,60,Italian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1439506-Reviews-Spumante_Restaurant-Los_Angeles_California.html
Ysabel,4,106,American,High,https://www.tripadvisor.com/Restaurant_Review-g33252-d12327274-Reviews-Ysabel-West_Hollywood_California.html
Think Cafe,4.5,55,"American, Cafe",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d504401-Reviews-Think_Cafe-Los_Angeles_California.html
Cindy's Eagle Rock,4.5,60,"American, Diner",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d534058-Reviews-Cindy_s_Eagle_Rock-Los_Angeles_California.html
Jitlada Restaurant,4,166,"Asian, Thai",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364802-Reviews-Jitlada_Restaurant-Los_Angeles_California.html
WoodSpoon,4.5,57,"Brazilian, Latin",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d649385-Reviews-WoodSpoon-Los_Angeles_California.html
The Local Peasant - Sherman Oaks,4.5,89,"American, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d2238507-Reviews-The_Local_Peasant_Sherman_Oaks-Los_Angeles_California.html
Cafe Beaujolais,4.5,89,"French, European",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364692-Reviews-Cafe_Beaujolais-Los_Angeles_California.html
E.P & L.P,4,188,Asian,Medium,https://www.tripadvisor.com/Restaurant_Review-g33252-d8490109-Reviews-E_P_L_P-West_Hollywood_California.html
Post & Beam,4.5,60,"American, Pub",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d5094434-Reviews-Post_Beam-Los_Angeles_California.html
Doomie's,4.5,74,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d2626829-Reviews-Doomie_s-Los_Angeles_California.html
Little Beast Restaurant,4.5,90,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4419751-Reviews-Little_Beast_Restaurant-Los_Angeles_California.html
Cafe Sierra,4,166,"American, Seafood",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d447919-Reviews-Cafe_Sierra-Los_Angeles_California.html
Mijares Mexican Restaurant,4,141,Mexican,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d343300-Reviews-Mijares_Mexican_Restaurant-Pasadena_California.html
Smitty's Grill,4,179,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d343343-Reviews-Smitty_s_Grill-Pasadena_California.html
Simpang Asia,4.5,62,"Asian, Indonesian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1036713-Reviews-Simpang_Asia-Los_Angeles_California.html
Petty Cash Taqueria & Bar,4,88,"Mexican, Latin",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4299222-Reviews-Petty_Cash_Taqueria_Bar-Los_Angeles_California.html
Mama Lu Dumpling House Mp,4,118,"Chinese, Asian",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32738-d4796693-Reviews-Mama_Lu_Dumpling_House_Mp-Monterey_Park_California.html
Century Taproom,4,99,"American, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d8554377-Reviews-Century_Taproom-Los_Angeles_California.html
Blue Ribbon Sushi Bar & Grill,4,87,"Japanese, Sushi",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d8520161-Reviews-Blue_Ribbon_Sushi_Bar_Grill-Los_Angeles_California.html
chi Spacca,4.5,85,Italian,High,https://www.tripadvisor.com/Restaurant_Review-g32655-d3974648-Reviews-Chi_Spacca-Los_Angeles_California.html
Panini Kabob Grill - Downtown L.A.,4.5,97,"Mediterranean, International",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1487078-Reviews-Panini_Kabob_Grill_Downtown_L_A-Los_Angeles_California.html
Casa Vega,4,228,Mexican,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d502609-Reviews-Casa_Vega-Los_Angeles_California.html
THEBlvd,4,346,American,High,https://www.tripadvisor.com/Restaurant_Review-g32070-d813458-Reviews-THEBlvd-Beverly_Hills_California.html
Taylor's Steakhouse,4,128,"American, Steakhouse",High,https://www.tripadvisor.com/Restaurant_Review-g32655-d364716-Reviews-Taylor_s_Steakhouse-Los_Angeles_California.html
28,3.5,204,"American, Pub",Medium,
Carnival Restaurant,4.5,85,"Lebanese, Mediterranean",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d379116-Reviews-Carnival_Restaurant-Los_Angeles_California.html
Jar,4,148,American,High,https://www.tripadvisor.com/Restaurant_Review-g32655-d350177-Reviews-Jar-Los_Angeles_California.html
Coffee Company,4.5,50,"American, Cafe",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1071285-Reviews-Coffee_Company-Los_Angeles_California.html
Buca di Beppo Italian Restaurant,4,300,Italian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364916-Reviews-Buca_di_Beppo_Italian_Restaurant-Los_Angeles_California.html
Roscoes House of Chicken & Waffles,4,420,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32525-d3328857-Reviews-Roscoes_House_of_Chicken_Waffles-Inglewood_California.html
The Tripel,4,71,"Bar, Pub",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d2295226-Reviews-The_Tripel-Los_Angeles_California.html
The Tap Room at The Langham,4.5,74,Bar,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d8279246-Reviews-The_Tap_Room_at_The_Langham-Pasadena_California.html
Fixins Soul Kitchen,4.5,20,American,Not Defined,https://www.tripadvisor.com/Restaurant_Review-g32655-d23852053-Reviews-Fixins_Soul_Kitchen-Los_Angeles_California.html
Road to Seoul,4.5,80,"Barbecue, Asian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1193036-Reviews-Road_to_Seoul-Los_Angeles_California.html
My Two Cents,4.5,48,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d5003861-Reviews-My_Two_Cents-Los_Angeles_California.html
Maggiano's - Woodland Hills,4,113,Italian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1315560-Reviews-Maggiano_s_Woodland_Hills-Los_Angeles_California.html
Fishwives,4.5,44,Seafood,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d12948239-Reviews-Fishwives-Pasadena_California.html
Jaipur Cuisine of India,4.5,58,Indian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1018552-Reviews-Jaipur_Cuisine_of_India-Los_Angeles_California.html
Lum-Ka-Naad Thai Restaurant,4.5,56,"Asian, Thai",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d831211-Reviews-Lum_Ka_Naad_Thai_Restaurant-Los_Angeles_California.html
Siamese Garden,4,115,"Asian, Thai",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d447877-Reviews-Siamese_Garden-Los_Angeles_California.html
Saladang Garden,4,210,"Asian, Thai",Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d343281-Reviews-Saladang_Garden-Pasadena_California.html
La Luz Del Dia,4.5,75,"Mexican, Latin",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d537352-Reviews-La_Luz_Del_Dia-Los_Angeles_California.html
Eat This Cafe,4.5,40,"Cafe, Healthy",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d3741753-Reviews-Eat_This_Cafe-Los_Angeles_California.html
Red Lobster,4,109,"Seafood, American",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d349329-Reviews-Red_Lobster-Los_Angeles_California.html
Hoy-Ka Thai Noodle House,4.5,47,"Asian, Thai",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d7923360-Reviews-Hoy_Ka_Thai_Noodle_House-Los_Angeles_California.html
Bollywood Cafe,4.5,62,Indian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364933-Reviews-Bollywood_Cafe-Los_Angeles_California.html
Great Maple - Pasadena,4,90,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d12988077-Reviews-Great_Maple_Pasadena-Pasadena_California.html
Boneyard Bistro,4,96,"American, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1128872-Reviews-Boneyard_Bistro-Los_Angeles_California.html
LA Market,4,170,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1792008-Reviews-LA_Market-Los_Angeles_California.html
M Grill,4,99,"Steakhouse, Brazilian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364763-Reviews-M_Grill-Los_Angeles_California.html
Alexander's Steakhouse,4.5,92,"American, Steakhouse",High,https://www.tripadvisor.com/Restaurant_Review-g32859-d8511156-Reviews-Alexander_s_Steakhouse-Pasadena_California.html
Craig's,4,316,"Italian, American",High,https://www.tripadvisor.com/Restaurant_Review-g33252-d1153408-Reviews-Craig_s-West_Hollywood_California.html
Trader Joe's,4.5,39,,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d11729190-Reviews-Trader_Joe_s-Los_Angeles_California.html
Sugarfish by Sushi Nozawa,4.5,76,"Japanese, Seafood",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d3341922-Reviews-Sugarfish_by_Sushi_Nozawa-Los_Angeles_California.html
Cafe Vida,4,77,"American, Cafe",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d730122-Reviews-Cafe_Vida-Los_Angeles_California.html
Cheese cake factory,4,76,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d12173661-Reviews-Cheese_cake_factory-Los_Angeles_California.html
Sushi Stop,4.5,40,"Japanese, Sushi",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4416806-Reviews-Sushi_Stop-Los_Angeles_California.html
Cafe Crepe,4.5,35,"International, French",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d11953136-Reviews-Cafe_Crepe-Los_Angeles_California.html
Las Fuentes Mexican Food,4.5,83,"Mexican, Latin",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d371830-Reviews-Las_Fuentes_Mexican_Food-Los_Angeles_California.html
The Farm of Beverly Hills,4,300,"American, Contemporary",Medium,https://www.tripadvisor.com/Restaurant_Review-g32070-d348160-Reviews-The_Farm_of_Beverly_Hills-Beverly_Hills_California.html
California Pizza Kitchen Pasadena,4,158,"American, Pizza",Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d343322-Reviews-California_Pizza_Kitchen_Pasadena-Pasadena_California.html
Hot & Juicy Crawfish,4.5,50,Seafood,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4056017-Reviews-Hot_Juicy_Crawfish-Los_Angeles_California.html
Oliva Trattoria,4.5,86,Italian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d360588-Reviews-Oliva_Trattoria-Los_Angeles_California.html
Hangar 18,4,68,"American, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d13293871-Reviews-Hangar_18-Los_Angeles_California.html
NatureWell,5,19,,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d15170483-Reviews-NatureWell-Los_Angeles_California.html
M Cafe Melrose,4.5,80,"American, Cafe",Medium,https://www.tripadvisor.com/Restaurant_Review-g33252-d805250-Reviews-M_Cafe_Melrose-West_Hollywood_California.html
Panini Cafe,4.5,56,"Mediterranean, Greek",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4460495-Reviews-Panini_Cafe-Los_Angeles_California.html
Green Earth Vegan Cuisine,4.5,62,International,Medium,https://www.tripadvisor.com/Restaurant_Review-g32859-d2285970-Reviews-Green_Earth_Vegan_Cuisine-Pasadena_California.html
Nate N Als,4,449,"American, Deli",Medium,https://www.tripadvisor.com/Restaurant_Review-g32070-d348110-Reviews-Nate_N_Als-Beverly_Hills_California.html
Trejo's Cantina,4,53,"Mexican, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d11964821-Reviews-Trejo_s_Cantina-Los_Angeles_California.html
Sushi Roku,4,118,"Japanese, Sushi",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d350251-Reviews-Sushi_Roku-Los_Angeles_California.html
The Cat & Fiddle Pub and Restaurant,4,90,"Bar, Pub",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d493652-Reviews-The_Cat_Fiddle_Pub_and_Restaurant-Los_Angeles_California.html
Italy's Little Kitchen,4,130,Italian,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d374714-Reviews-Italy_s_Little_Kitchen-Los_Angeles_California.html
Sweet Chick,4.5,38,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d12427931-Reviews-Sweet_Chick-Los_Angeles_California.html
Anantra Thai Restaurant,4.5,43,"Asian, Thai",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d12480963-Reviews-Anantra_Thai_Restaurant-Los_Angeles_California.html
The Fox and Hounds,4.5,63,"British, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4644635-Reviews-The_Fox_and_Hounds-Los_Angeles_California.html
Checkers Downtown,4,73,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d481357-Reviews-Checkers_Downtown-Los_Angeles_California.html
LACMA Cafe,4,116,"American, Cafe",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d3846857-Reviews-LACMA_Cafe-Los_Angeles_California.html
Alejos Presto Trattoria Italian Restaurant,4,112,"Italian, Pizza",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d368444-Reviews-Alejos_Presto_Trattoria_Italian_Restaurant-Los_Angeles_California.html
The Cicada Restaurant and Club,4,82,Italian,High,https://www.tripadvisor.com/Restaurant_Review-g32655-d364771-Reviews-The_Cicada_Restaurant_and_Club-Los_Angeles_California.html
Le Petit Greek,4.5,89,"Mediterranean, Greek",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364843-Reviews-Le_Petit_Greek-Los_Angeles_California.html
Gloria's Cafe,4.5,69,"Mexican, Central American",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d350185-Reviews-Gloria_s_Cafe-Los_Angeles_California.html
Govinda's Natural Food Cafe,4.5,38,Indian,Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d350271-Reviews-Govinda_s_Natural_Food_Cafe-Los_Angeles_California.html
AVRA Beverly Hills,4.5,190,"Greek, Seafood",High,https://www.tripadvisor.com/Restaurant_Review-g32070-d14085011-Reviews-AVRA_Beverly_Hills-Beverly_Hills_California.html
Singapore's Banana Leaf,4,109,"Asian, Indonesian",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d377439-Reviews-Singapore_s_Banana_Leaf-Los_Angeles_California.html
Rocco's Pizza,4.5,62,"Italian, Pizza",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d447879-Reviews-Rocco_s_Pizza-Los_Angeles_California.html
Jaffa,4.5,33,"Mediterranean, Middle Eastern",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d13481919-Reviews-Jaffa-Los_Angeles_California.html
El Pollo Loco,4,70,"Mexican, Fast Food",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d4250074-Reviews-El_Pollo_Loco-Los_Angeles_California.html
Lunas Restaurant,4.5,66,"Mexican, Latin",Medium,https://www.tripadvisor.com/Restaurant_Review-g33015-d1657018-Reviews-Lunas_Restaurant-San_Gabriel_California.html
Toca Madera,4,117,"Mexican, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d8852620-Reviews-Toca_Madera-Los_Angeles_California.html
Suehiro Cafe,4,64,"Japanese, Asian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d364847-Reviews-Suehiro_Cafe-Los_Angeles_California.html
Hangari Kalguksu,4.5,34,"Asian, Korean",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d3743064-Reviews-Hangari_Kalguksu-Los_Angeles_California.html
Blaze Pizza,4.5,53,"Pizza, Fast Food",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d6720986-Reviews-Blaze_Pizza-Los_Angeles_California.html
The Grain Cafe,4.5,28,Cafe,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d4846031-Reviews-The_Grain_Cafe-Los_Angeles_California.html
Chi Chi's Pizza,4.5,41,"Italian, Pizza",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d356747-Reviews-Chi_Chi_s_Pizza-Los_Angeles_California.html
It's Pho,4.5,43,"Asian, Vietnamese",Cheap,https://www.tripadvisor.com/Restaurant_Review-g32655-d4835524-Reviews-It_s_Pho-Los_Angeles_California.html
Mantee Cafe,4.5,58,"Middle Eastern, Lebanese",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1973385-Reviews-Mantee_Cafe-Los_Angeles_California.html
Cabo Wabo Cantina,3.5,312,"Mexican, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g33252-d4099592-Reviews-Cabo_Wabo_Cantina-West_Hollywood_California.html
Cacao Mexicatessen,4,63,"Mexican, Latin",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d1723582-Reviews-Cacao_Mexicatessen-Los_Angeles_California.html
Native Foods,4.5,62,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d348048-Reviews-Native_Foods-Los_Angeles_California.html
Ostrich Farm,4.5,41,American,Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d8139907-Reviews-Ostrich_Farm-Los_Angeles_California.html
Sushi Komasa,4.5,37,"Japanese, Sushi",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d866665-Reviews-Sushi_Komasa-Los_Angeles_California.html
Gyu-Kaku Japanese BBQ,4,114,"Barbecue, Asian",Medium,https://www.tripadvisor.com/Restaurant_Review-g32070-d350482-Reviews-Gyu_Kaku_Japanese_BBQ-Beverly_Hills_California.html
The Local Peasant,4.5,45,"American, Bar",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d5427590-Reviews-The_Local_Peasant-Los_Angeles_California.html
Compagnon Wine Bistro,5,22,"French, European",Medium,https://www.tripadvisor.com/Restaurant_Review-g32655-d19834578-Reviews-Compagnon_Wine_Bistro-Los_Angeles_California.html
